,計測日時,ｻｲｸﾙNo,TD(m),STA,実TD,切羽TD,切羽からの距離,計測経過日数,沈下量,支保寸法,吹付厚,ﾛｯｸﾎﾞﾙﾄ数,ﾛｯｸﾎﾞﾙﾄ長,覆工厚,土被り高さ,岩石グループ,岩石名コード,加重平均評価点,補助工法の緒元,増し支保工の緒元,計測条件・状態等,インバートの早期障害,支保工種,支保パターン2,圧縮強度,風化変質,割目間隔,割目状態,割目の方向・平行,湧水量,劣化,評価点,最終沈下量との差分,position_id,補助工法の緒元_bit,増し支保工の緒元_bit,計測条件・状態等_bit,インバートの早期障害_bit,支保工種_numeric,支保パターン2_numeric,pred,mode
400,2007-04-14,175.0,175.0,STA 653+7,174.923,174.863,-0.060000000000002274,0,0.0,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-23.5,0,1,0,0,0,-1,-1,0.0,train
401,2007-04-16,175.0,175.0,STA 653+7,174.924,177.962,3.0389999999999873,2,-1.8,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-21.7,0,1,0,0,0,-1,-1,-3.0275000000000034,train
402,2007-04-17,175.0,175.0,STA 653+7,174.923,181.0,6.076999999999998,3,-4.4,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-19.1,0,1,0,0,0,-1,-1,-3.4089999999999985,train
403,2007-04-18,175.0,175.0,STA 653+7,174.924,181.0,6.076999999999998,4,-4.9,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-18.6,0,1,0,0,0,-1,-1,-4.303999999999993,train
404,2007-04-19,175.0,175.0,STA 653+7,174.924,181.0,6.076999999999998,5,-4.8,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-18.7,0,1,0,0,0,-1,-1,-5.487000000000002,train
405,2007-04-20,175.0,175.0,STA 653+7,174.923,182.163,7.240000000000009,6,-5.3,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-18.2,0,1,0,0,0,-1,-1,-8.788999999999985,train
406,2007-04-21,175.0,175.0,STA 653+7,174.923,185.003,10.079999999999984,7,-14.4,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-9.1,0,1,0,0,0,-1,-1,-11.528499999999994,train
407,2007-04-23,175.0,175.0,STA 653+7,174.918,186.8485,11.9255,9,-15.8,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-7.699999999999999,0,1,0,0,0,-1,-1,-16.274999999999984,train
408,2007-04-24,175.0,175.0,STA 653+7,174.913,190.644,15.721000000000004,10,-19.1,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-4.399999999999999,0,1,0,0,0,-1,-1,-16.348999999999986,train
409,2007-04-25,175.0,175.0,STA 653+7,174.913,194.92700000000002,20.00400000000002,11,-16.5,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-7.0,0,1,0,0,0,-1,-1,-13.225000000000001,train
410,2007-04-26,175.0,175.0,STA 653+7,174.913,200.625,25.701999999999998,12,-18.2,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-5.300000000000001,0,1,0,0,0,-1,-1,-16.421500000000016,train
411,2007-04-27,175.0,175.0,STA 653+7,174.912,204.906,29.983000000000004,13,-19.0,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-4.5,0,1,0,0,0,-1,-1,-15.336999999999998,train
412,2007-05-07,175.0,175.0,STA 653+7,174.913,208.806,33.88300000000001,23,-18.7,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-4.800000000000001,0,1,0,0,0,-1,-1,-19.019000000000016,train
413,2007-05-08,175.0,175.0,STA 653+7,174.912,213.867,38.94399999999999,24,-19.4,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-4.100000000000001,0,1,0,0,0,-1,-1,-17.00000000000001,train
414,2007-05-09,175.0,175.0,STA 653+7,174.917,219.421,44.49799999999999,25,-20.6,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-2.8999999999999986,0,1,0,0,0,-1,-1,-17.00399999999999,train
415,2007-05-11,175.0,175.0,STA 653+7,174.919,228.485,53.56200000000001,27,-20.7,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-2.8000000000000007,0,1,0,0,0,-1,-1,-17.611000000000015,train
416,2007-05-14,175.0,175.0,STA 653+7,174.918,229.0,54.077,30,-18.8,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-4.699999999999999,0,1,0,0,0,-1,-1,-19.72699999999998,train
417,2007-05-15,175.0,175.0,STA 653+7,174.918,229.0,54.077,31,-21.6,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-1.8999999999999986,0,1,0,0,0,-1,-1,-20.77199999999997,train
418,2007-05-16,175.0,175.0,STA 653+7,174.917,229.0,54.077,32,-20.8,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-2.6999999999999993,0,1,0,0,0,-1,-1,-20.798999999999975,train
419,2007-05-18,175.0,175.0,STA 653+7,174.916,229.068,54.14500000000001,34,-20.5,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-3.0,0,1,0,0,0,-1,-1,-19.477999999999994,train
420,2007-05-21,175.0,175.0,STA 653+7,174.917,235.043,60.120000000000005,37,-23.6,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.10000000000000142,0,1,0,0,0,-1,-1,-23.069999999999972,train
421,2007-05-23,175.0,175.0,STA 653+7,174.917,245.443,70.52000000000001,39,-23.5,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.0,0,1,0,0,0,-1,-1,-20.548999999999992,train
422,2007-05-25,175.0,175.0,STA 653+7,174.917,254.971,80.048,41,-23.5,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.0,0,1,0,0,0,-1,-1,-20.09849999999999,train
423,2007-04-24,192.0,192.0,STA 652+90,191.21833333333333,192.1786666666667,0.9603333333333524,0,0.26666666666666666,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-11.666666666666668,0,1,0,0,0,-1,-1,0.19066666666666676,train
424,2007-04-25,192.0,192.0,STA 652+90,191.22750000000002,194.922,3.7036666666666633,1,0.2,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-11.6,0,1,0,0,0,-1,-1,-0.8079999999999992,train
425,2007-04-26,192.0,192.0,STA 652+90,191.2265,199.84550000000002,8.627166666666682,2,-3.25,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-8.15,0,1,0,0,0,-1,-1,-4.274499999999999,train
426,2007-04-27,192.0,192.0,STA 652+90,191.227,204.082,12.86366666666666,3,-6.6,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-4.800000000000001,0,1,0,0,0,-1,-1,-7.076000000000006,train
427,2007-05-07,192.0,192.0,STA 652+90,191.225,208.8,17.581666666666678,13,-7.0,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-4.4,0,1,0,0,0,-1,-1,-9.143999999999998,train
428,2007-05-08,192.0,192.0,STA 652+90,191.22449999999998,212.7995,21.58116666666666,14,-7.550000000000001,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-3.8499999999999996,0,1,0,0,0,-1,-1,-9.945499999999994,train
429,2007-05-09,192.0,192.0,STA 652+90,191.232,219.417,28.198666666666668,15,-7.1,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-4.300000000000001,0,1,0,0,0,-1,-1,-8.336000000000006,train
430,2007-05-11,192.0,192.0,STA 652+90,191.232,228.476,37.257666666666665,17,-11.1,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.3000000000000007,0,1,0,0,0,-1,-1,-16.623999999999977,train
431,2007-05-14,192.0,192.0,STA 652+90,191.235,229.0,37.781666666666666,20,-11.1,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.3000000000000007,0,1,0,0,0,-1,-1,-12.486000000000004,train
432,2007-05-15,192.0,192.0,STA 652+90,191.231,229.0,37.781666666666666,21,-11.4,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.0,0,1,0,0,0,-1,-1,-12.237000000000005,train
433,2007-05-16,192.0,192.0,STA 652+90,191.225,229.0,37.781666666666666,22,-10.4,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-1.0,0,1,0,0,0,-1,-1,-10.523999999999987,train
434,2007-05-18,192.0,192.0,STA 652+90,191.225,229.073,37.854666666666674,24,-10.6,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.8000000000000007,0,1,0,0,0,-1,-1,-12.563999999999995,train
435,2007-05-21,192.0,192.0,STA 652+90,191.225,235.01,43.79166666666666,27,-12.2,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.7999999999999989,0,1,0,0,0,-1,-1,-11.868000000000016,train
436,2007-05-23,192.0,192.0,STA 652+90,191.225,244.733,53.51466666666667,29,-11.3,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.09999999999999964,0,1,0,0,0,-1,-1,-14.449999999999987,train
437,2007-05-25,192.0,192.0,STA 652+90,191.225,255.712,64.49366666666666,31,-11.5,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.09999999999999964,0,1,0,0,0,-1,-1,-9.736000000000002,train
438,2007-06-03,192.0,192.0,STA 652+90,191.229,274.6,83.38166666666669,40,-11.4,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.0,0,1,0,0,0,-1,-1,-14.418000000000015,train
439,2007-05-08,212.0,212.0,STA 652+70,211.28750000000002,212.7935,1.5059999999999718,0,-2.45,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-10.649999999999999,0,1,0,0,0,-1,-1,-1.8804999999999992,train
440,2007-05-09,212.0,212.0,STA 652+70,211.293,219.408,8.120499999999964,1,-7.3,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-5.8,0,1,0,0,0,-1,-1,-5.766,train
441,2007-05-11,212.0,212.0,STA 652+70,211.292,228.475,17.18749999999997,3,-10.7,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-2.4000000000000004,0,1,0,0,0,-1,-1,-9.677000000000014,train
442,2007-05-14,212.0,212.0,STA 652+70,211.292,229.0,17.712499999999977,6,-10.5,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-2.5999999999999996,0,1,0,0,0,-1,-1,-10.161999999999999,train
443,2007-05-16,212.0,212.0,STA 652+70,211.292,229.0,17.712499999999977,8,-10.8,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-2.299999999999999,0,1,0,0,0,-1,-1,-9.762999999999993,train
444,2007-05-18,212.0,212.0,STA 652+70,211.29,229.077,17.789499999999975,10,-13.9,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.8000000000000007,0,1,0,0,0,-1,-1,-12.049000000000005,train
445,2007-05-21,212.0,212.0,STA 652+70,211.286,234.607,23.319499999999977,13,-13.5,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.40000000000000036,0,1,0,0,0,-1,-1,-12.591500000000005,train
446,2007-05-22,212.0,212.0,STA 652+70,211.2855,239.9355,28.647999999999968,14,-14.8,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,1.700000000000001,0,1,0,0,0,-1,-1,-13.549999999999988,train
447,2007-05-23,212.0,212.0,STA 652+70,211.283,245.79,34.50249999999997,15,-14.4,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,1.3000000000000007,0,1,0,0,0,-1,-1,-10.949999999999996,train
448,2007-05-25,212.0,212.0,STA 652+70,211.283,255.392,44.10449999999997,17,-12.9,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.1999999999999993,0,1,0,0,0,-1,-1,-11.377999999999993,train
449,2007-05-30,212.0,212.0,STA 652+70,211.281,272.483,61.19549999999998,22,-12.9,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.1999999999999993,0,1,0,0,0,-1,-1,-14.372000000000005,train
450,2007-06-06,212.0,212.0,STA 652+70,211.28,287.588,76.3005,29,-13.1,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.0,0,1,0,0,0,-1,-1,-15.280999999999985,train
451,2007-05-11,229.0,229.0,STA 652+53,228.258,228.469,0.2109999999999843,0,0.0,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-11.2,0,1,0,0,0,-1,-1,-0.0855,train
452,2007-05-14,229.0,229.0,STA 652+53,228.259,229.0,0.7419999999999902,3,-0.2,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-11.0,0,1,0,0,0,-1,-1,-0.8020000000000013,train
453,2007-05-16,229.0,229.0,STA 652+53,228.256,229.0,0.7419999999999902,5,-2.7,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-8.5,0,1,0,0,0,-1,-1,-2.840999999999996,train
454,2007-05-18,229.0,229.0,STA 652+53,228.257,229.083,0.8249999999999886,7,-1.7,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-9.5,0,1,0,0,0,-1,-1,-2.601499999999997,train
455,2007-05-21,229.0,229.0,STA 652+53,228.25549999999998,235.36849999999998,7.110499999999973,10,-8.75,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-2.4499999999999993,0,1,0,0,0,-1,-1,-11.174500000000002,train
456,2007-05-22,229.0,229.0,STA 652+53,228.2545,239.9105,11.652500000000003,11,-11.399999999999999,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.1999999999999993,0,1,0,0,0,-1,-1,-13.273000000000003,train
457,2007-05-23,229.0,229.0,STA 652+53,228.254,245.777,17.518999999999977,12,-10.9,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.29999999999999893,0,1,0,0,0,-1,-1,-11.331,train
458,2007-05-24,229.0,229.0,STA 652+53,228.25,251.577,23.31899999999999,13,-9.2,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-2.0,0,1,0,0,0,-1,-1,-10.570500000000012,train
459,2007-05-25,229.0,229.0,STA 652+53,228.251,255.404,27.145999999999987,14,-8.7,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-2.5,0,1,0,0,0,-1,-1,-9.971500000000006,train
460,2007-05-26,229.0,229.0,STA 652+53,228.251,260.2,31.94199999999998,15,-9.1,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-2.0999999999999996,0,1,0,0,0,-1,-1,-13.528999999999998,train
461,2007-05-28,229.0,229.0,STA 652+53,228.251,260.973,32.715,17,-11.2,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.0,0,1,0,0,0,-1,-1,-15.506000000000014,train
462,2007-05-30,229.0,229.0,STA 652+53,228.25,272.467,44.208999999999975,19,-10.9,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.29999999999999893,0,1,0,0,0,-1,-1,-10.63599999999999,train
463,2007-06-04,229.0,229.0,STA 652+53,228.25,277.263,49.00499999999997,24,-11.5,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.3000000000000007,0,1,0,0,0,-1,-1,-13.904999999999994,train
464,2007-06-07,229.0,229.0,STA 652+53,228.25,294.529,66.27099999999999,27,-11.6,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.40000000000000036,0,1,0,0,0,-1,-1,-13.621999999999991,train
465,2007-06-14,229.0,229.0,STA 652+53,228.25,301.445,73.18699999999998,34,-11.1,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.09999999999999964,0,1,0,0,0,-1,-1,-13.846999999999998,train
466,2007-06-21,229.0,229.0,STA 652+53,228.248,309.79,81.53200000000001,41,-11.2,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.0,0,1,0,0,0,-1,-1,-12.93900000000002,train
467,2007-05-22,237.0,239.0,STA 652+43,237.6615,240.125,2.4635000000000105,0,-0.25,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-3.8499999999999996,0,1,0,0,0,-1,-1,-0.2865,train
468,2007-05-23,237.0,239.0,STA 652+43,237.631,246.119,8.45750000000001,1,-4.3,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.20000000000000018,0,1,0,0,0,-1,-1,-3.9955000000000043,train
469,2007-05-24,237.0,239.0,STA 652+43,237.657,251.57,13.908500000000004,2,-3.6,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.49999999999999956,0,1,0,0,0,-1,-1,-3.4835000000000025,train
470,2007-05-25,237.0,239.0,STA 652+43,237.658,255.429,17.767500000000013,3,-3.8,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.2999999999999998,0,1,0,0,0,-1,-1,-4.736500000000006,train
471,2007-05-26,237.0,239.0,STA 652+43,237.658,260.2,22.5385,4,-4.5,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.40000000000000036,0,1,0,0,0,-1,-1,-5.525499999999998,train
472,2007-05-28,237.0,239.0,STA 652+43,237.657,260.96,23.29849999999999,6,-4.9,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.8000000000000007,0,1,0,0,0,-1,-1,-7.051999999999989,train
473,2007-05-29,237.0,239.0,STA 652+43,237.657,266.45,28.7885,7,-3.8,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,-0.2999999999999998,0,1,0,0,0,-1,-1,-5.748000000000002,train
474,2007-05-30,237.0,239.0,STA 652+43,237.657,272.477,34.815499999999986,8,-4.2,200,250,8.0,4.000,420,7.0,3.0,29.0,22.75,鏡吹付、AGF,,,,坑口-2(断熱材あり）,坑口-2(断）,4.0,4.0,4.0,3.0,0.0,1.0,1.0,32.0,0.10000000000000053,0,1,0,0,0,-1,-1,-4.735999999999998,train
